type,legacyId,track,challenge_duration,createdBy,updatedBy,day_of_year,challenge_prize,numOfSubmissions
1,30088445,Development,5,medium_freq_createdBy,high_freq_updatedBy,101,1.0,1
1,30088391,Development,8,high_freq_createdBy,medium_freq_updatedBy,101,780.0,1
1,30088388,Development,9,medium_freq_createdBy,medium_freq_updatedBy,101,3000.0,1
1,30088387,Data Science,27,medium_freq_createdBy,high_freq_updatedBy,101,4350.0,1
0,30088356,Development,1,high_freq_createdBy,medium_freq_updatedBy,100,2400.0,1
1,30088355,Data Science,90,medium_freq_createdBy,high_freq_updatedBy,100,50000.0,1
1,30088354,Data Science,20,high_freq_createdBy,medium_freq_updatedBy,100,5000.0,1
1,30088345,Design,8,medium_freq_createdBy,high_freq_updatedBy,100,1050.0,1
1,30088324,Development,8,medium_freq_createdBy,high_freq_updatedBy,100,2100.0,1
0,30088321,Development,0,high_freq_createdBy,high_freq_updatedBy,100,400.0,1
0,30088320,Development,1,high_freq_createdBy,high_freq_updatedBy,100,250.0,1
0,30088319,Development,10,high_freq_createdBy,high_freq_updatedBy,100,75.0,1
0,30088315,Development,0,high_freq_createdBy,high_freq_updatedBy,100,150.0,1
1,30088255,Design,18,medium_freq_createdBy,medium_freq_updatedBy,99,3750.0,1
1,30088226,Design,30,medium_freq_createdBy,medium_freq_updatedBy,99,2000.0,1
1,30088205,Development,8,medium_freq_createdBy,medium_freq_updatedBy,98,1500.0,1
0,30088197,Development,1,medium_freq_createdBy,high_freq_updatedBy,98,100.0,1
0,30088196,Development,1,medium_freq_createdBy,high_freq_updatedBy,98,350.0,1
0,30088195,Development,1,medium_freq_createdBy,high_freq_updatedBy,98,500.0,1
0,30088194,Development,1,medium_freq_createdBy,high_freq_updatedBy,98,270.0,1
0,30088185,Development,1,medium_freq_createdBy,high_freq_updatedBy,98,100.0,1
0,30088168,Development,0,medium_freq_createdBy,high_freq_updatedBy,97,90.0,1
0,30088163,Development,0,medium_freq_createdBy,medium_freq_updatedBy,97,199.0,1
0,30088145,Development,4,high_freq_createdBy,high_freq_updatedBy,96,700.0,1
0,30088065,Design,3,high_freq_createdBy,high_freq_updatedBy,95,400.0,1
0,30088063,Development,10,medium_freq_createdBy,high_freq_updatedBy,95,110.0,1
1,30088050,Development,8,high_freq_createdBy,high_freq_updatedBy,95,2100.0,1
0,30088038,Development,10,medium_freq_createdBy,high_freq_updatedBy,95,2899.0,1
1,30088033,Development,7,medium_freq_createdBy,medium_freq_updatedBy,95,1200.0,1
1,30088032,Development,7,medium_freq_createdBy,high_freq_updatedBy,95,1200.0,1
0,30088021,Development,3,medium_freq_createdBy,high_freq_updatedBy,94,400.0,1
1,30088020,Development,3,high_freq_createdBy,high_freq_updatedBy,94,900.0,1
1,30088008,Development,8,high_freq_createdBy,high_freq_updatedBy,94,1200.0,1
1,30088003,Development,9,high_freq_createdBy,medium_freq_updatedBy,94,1500.0,1
1,30087964,Development,12,medium_freq_createdBy,high_freq_updatedBy,94,3000.0,1
0,30087963,Development,10,medium_freq_createdBy,high_freq_updatedBy,94,100.0,1
1,30087933,Development,6,medium_freq_createdBy,high_freq_updatedBy,93,1050.0,1
0,30087929,Development,2,medium_freq_createdBy,medium_freq_updatedBy,93,110.0,1
0,30087928,Development,2,medium_freq_createdBy,medium_freq_updatedBy,93,110.0,1
0,30087923,Development,3,medium_freq_createdBy,high_freq_updatedBy,93,50.0,1
0,30087922,Development,7,medium_freq_createdBy,high_freq_updatedBy,93,75.0,1
0,30087917,Development,1,medium_freq_createdBy,high_freq_updatedBy,93,599.0,1
1,30087910,Development,7,high_freq_createdBy,high_freq_updatedBy,93,1200.0,1
1,30087903,Development,3,medium_freq_createdBy,high_freq_updatedBy,93,7193.25,1
1,30087891,Development,4,medium_freq_createdBy,high_freq_updatedBy,92,2158.0,1
0,30087876,Development,11,medium_freq_createdBy,high_freq_updatedBy,92,270.0,1
0,30087875,Development,1,medium_freq_createdBy,high_freq_updatedBy,92,1975.0,1
0,30087874,Development,1,medium_freq_createdBy,high_freq_updatedBy,92,720.0,1
1,30087855,Development,6,medium_freq_createdBy,medium_freq_updatedBy,92,750.0,1
0,30087854,Development,1,high_freq_createdBy,high_freq_updatedBy,92,200.0,1
1,30087853,Development,4,medium_freq_createdBy,medium_freq_updatedBy,92,750.0,1
0,30087816,Development,0,medium_freq_createdBy,high_freq_updatedBy,91,80.0,1
1,30087809,Development,5,medium_freq_createdBy,high_freq_updatedBy,91,1500.0,1
1,30087801,Development,8,medium_freq_createdBy,medium_freq_updatedBy,91,2700.0,1
1,30087795,Development,42,medium_freq_createdBy,high_freq_updatedBy,91,0.0,1
0,30087767,Development,10,low_freq_createdBy,high_freq_updatedBy,91,100.0,1
0,30087738,Development,10,low_freq_createdBy,high_freq_updatedBy,89,325.0,1
1,30087734,Development,8,medium_freq_createdBy,high_freq_updatedBy,89,3000.0,1
1,30087725,Development,11,high_freq_createdBy,high_freq_updatedBy,88,5660.0,1
1,30087723,Data Science,53,medium_freq_createdBy,high_freq_updatedBy,88,23000.0,1
1,30087722,Design,22,medium_freq_createdBy,low_freq_updatedBy,88,2000.0,1
1,30087721,Design,14,medium_freq_createdBy,high_freq_updatedBy,88,2750.0,1
1,30087719,Design,6,medium_freq_createdBy,high_freq_updatedBy,88,900.0,1
1,30087696,Data Science,11,medium_freq_createdBy,high_freq_updatedBy,88,4000.0,1
1,30087695,Data Science,11,medium_freq_createdBy,high_freq_updatedBy,88,4100.0,1
0,30087680,Development,6,medium_freq_createdBy,high_freq_updatedBy,88,4349.0,1
0,30087675,Development,0,medium_freq_createdBy,medium_freq_updatedBy,87,1000.0,1
0,30087674,Development,0,medium_freq_createdBy,medium_freq_updatedBy,87,2500.0,1
0,30087673,Development,0,medium_freq_createdBy,medium_freq_updatedBy,87,2000.0,1
0,30087672,Development,0,medium_freq_createdBy,medium_freq_updatedBy,87,1000.0,1
1,30087665,Design,14,medium_freq_createdBy,high_freq_updatedBy,87,1550.0,1
0,30087660,Development,0,medium_freq_createdBy,medium_freq_updatedBy,87,2500.0,1
0,30087659,Development,0,medium_freq_createdBy,medium_freq_updatedBy,87,2000.0,1
0,30087658,Development,0,medium_freq_createdBy,medium_freq_updatedBy,87,1000.0,1
0,30087657,Development,0,medium_freq_createdBy,low_freq_updatedBy,87,1000.0,1
0,30087654,Development,0,medium_freq_createdBy,medium_freq_updatedBy,87,1000.0,1
0,30087653,Development,0,medium_freq_createdBy,medium_freq_updatedBy,87,2500.0,1
0,30087652,Development,0,medium_freq_createdBy,medium_freq_updatedBy,87,1000.0,1
0,30087651,Development,0,medium_freq_createdBy,medium_freq_updatedBy,87,2000.0,1
0,30087649,Development,0,medium_freq_createdBy,medium_freq_updatedBy,87,1000.0,1
0,30087648,Development,1,medium_freq_createdBy,high_freq_updatedBy,87,7375.0,1
1,30087644,Development,9,high_freq_createdBy,high_freq_updatedBy,87,1500.0,1
0,30087596,Development,0,high_freq_createdBy,high_freq_updatedBy,87,100.0,1
1,30087595,Development,8,high_freq_createdBy,high_freq_updatedBy,87,2250.0,1
0,30087587,Development,10,medium_freq_createdBy,high_freq_updatedBy,86,150.0,1
1,30087583,Design,15,medium_freq_createdBy,high_freq_updatedBy,86,2000.0,1
0,30087574,Development,10,high_freq_createdBy,high_freq_updatedBy,86,150.0,1
1,30087573,Development,8,high_freq_createdBy,high_freq_updatedBy,86,1500.0,1
0,30087567,Development,0,medium_freq_createdBy,high_freq_updatedBy,86,749.0,1
0,30087539,Development,10,medium_freq_createdBy,high_freq_updatedBy,86,524.0,1
1,30087536,Development,8,medium_freq_createdBy,high_freq_updatedBy,86,900.0,1
1,30087533,Development,9,medium_freq_createdBy,high_freq_updatedBy,86,1500.0,1
0,30087528,Development,10,high_freq_createdBy,high_freq_updatedBy,86,200.0,1
0,30087518,Development,1,high_freq_createdBy,medium_freq_updatedBy,86,200.0,1
0,30087493,Development,17,medium_freq_createdBy,high_freq_updatedBy,85,500.0,1
0,30087249,Development,14,medium_freq_createdBy,high_freq_updatedBy,85,300.0,1
0,30087244,Development,6,medium_freq_createdBy,high_freq_updatedBy,85,300.0,1
1,30087153,Development,8,medium_freq_createdBy,high_freq_updatedBy,84,750.0,1
0,30087123,Development,1,medium_freq_createdBy,high_freq_updatedBy,84,749.0,1
0,30087120,Development,0,medium_freq_createdBy,high_freq_updatedBy,84,1000.0,1
0,30087118,Development,0,medium_freq_createdBy,high_freq_updatedBy,84,1500.0,1
0,30087116,Development,0,medium_freq_createdBy,high_freq_updatedBy,84,2500.0,1
0,30087110,Development,0,medium_freq_createdBy,high_freq_updatedBy,84,5000.0,1
0,30087105,Development,1,high_freq_createdBy,high_freq_updatedBy,84,250.0,1
0,30087076,Development,1,medium_freq_createdBy,high_freq_updatedBy,84,600.0,1
0,30087052,Development,4,high_freq_createdBy,medium_freq_updatedBy,83,500.0,1
0,30087016,Development,0,medium_freq_createdBy,high_freq_updatedBy,82,749.0,1
1,30087015,Development,8,high_freq_createdBy,high_freq_updatedBy,81,1200.0,1
1,30087014,Development,8,high_freq_createdBy,high_freq_updatedBy,81,2100.0,1
1,30087004,Data Science,60,medium_freq_createdBy,high_freq_updatedBy,81,20000.0,1
1,30086999,Development,3,medium_freq_createdBy,high_freq_updatedBy,81,7486.0,1
1,30086998,Data Science,59,medium_freq_createdBy,high_freq_updatedBy,81,33000.0,1
1,30086997,Data Science,59,medium_freq_createdBy,high_freq_updatedBy,81,33000.0,1
1,30086994,Development,6,high_freq_createdBy,high_freq_updatedBy,81,900.0,1
1,30086973,Development,10,medium_freq_createdBy,high_freq_updatedBy,81,2700.0,1
1,30086971,Development,8,high_freq_createdBy,high_freq_updatedBy,81,900.0,1
1,30086966,Design,38,medium_freq_createdBy,high_freq_updatedBy,81,2000.0,1
0,30086941,Development,10,medium_freq_createdBy,high_freq_updatedBy,81,1200.0,1
0,30086940,Development,2,medium_freq_createdBy,high_freq_updatedBy,81,550.0,1
0,30086939,Development,2,medium_freq_createdBy,high_freq_updatedBy,81,1000.0,1
0,30086902,Development,10,medium_freq_createdBy,high_freq_updatedBy,80,1049.0,1
1,30086897,Data Science,8,high_freq_createdBy,high_freq_updatedBy,80,2100.0,1
1,30086842,Development,10,medium_freq_createdBy,high_freq_updatedBy,80,750.0,1
1,30086804,Development,10,medium_freq_createdBy,high_freq_updatedBy,80,3500.0,1
0,30086799,Development,7,medium_freq_createdBy,high_freq_updatedBy,80,5000.0,1
0,30086793,Development,6,medium_freq_createdBy,high_freq_updatedBy,79,349.0,1
1,30086779,Design,18,medium_freq_createdBy,high_freq_updatedBy,79,1550.0,1
1,30086764,Development,7,high_freq_createdBy,high_freq_updatedBy,79,900.0,1
1,30086743,Development,7,high_freq_createdBy,high_freq_updatedBy,79,900.0,1
0,30086738,Development,0,high_freq_createdBy,high_freq_updatedBy,79,200.0,1
0,30086729,Development,0,medium_freq_createdBy,high_freq_updatedBy,79,999.0,1
1,30086698,Development,8,high_freq_createdBy,medium_freq_updatedBy,78,1200.0,1
0,30086696,Development,6,medium_freq_createdBy,medium_freq_updatedBy,78,5000.0,1
1,30086694,Development,6,high_freq_createdBy,high_freq_updatedBy,78,900.0,1
1,30086693,Design,31,medium_freq_createdBy,high_freq_updatedBy,78,2750.0,1
0,30086640,Development,5,medium_freq_createdBy,high_freq_updatedBy,78,5000.0,1
0,30086639,Development,5,medium_freq_createdBy,high_freq_updatedBy,78,8000.0,1
1,30086635,Development,7,medium_freq_createdBy,high_freq_updatedBy,78,1800.0,1
1,30086633,Data Science,49,medium_freq_createdBy,high_freq_updatedBy,78,2850.0,1
0,30086632,Development,0,medium_freq_createdBy,high_freq_updatedBy,77,349.0,1
0,30086630,Development,15,high_freq_createdBy,medium_freq_updatedBy,77,100.0,1
1,30086620,Design,16,medium_freq_createdBy,high_freq_updatedBy,77,2000.0,1
1,30086619,Design,27,medium_freq_createdBy,high_freq_updatedBy,77,2500.0,1
0,30086602,Development,10,medium_freq_createdBy,high_freq_updatedBy,77,499.0,1
0,30086582,Development,1,high_freq_createdBy,high_freq_updatedBy,77,700.0,1
0,30086581,Development,2,medium_freq_createdBy,high_freq_updatedBy,77,1300.0,1
0,30086580,Development,2,medium_freq_createdBy,high_freq_updatedBy,77,400.0,1
0,30086579,Development,2,medium_freq_createdBy,high_freq_updatedBy,77,100.0,1
0,30086578,Development,2,medium_freq_createdBy,high_freq_updatedBy,77,100.0,1
0,30086577,Development,2,medium_freq_createdBy,high_freq_updatedBy,77,2000.0,1
0,30086576,Development,2,medium_freq_createdBy,high_freq_updatedBy,77,1000.0,1
0,30086575,Development,2,medium_freq_createdBy,high_freq_updatedBy,77,1000.0,1
0,30086547,Development,1,high_freq_createdBy,medium_freq_updatedBy,77,150.0,1
0,30086533,Development,22,medium_freq_createdBy,high_freq_updatedBy,76,750.0,1
0,30086532,Development,23,medium_freq_createdBy,high_freq_updatedBy,76,750.0,1
0,30086525,Development,0,low_freq_createdBy,high_freq_updatedBy,76,3000.0,1
0,30086494,Development,10,medium_freq_createdBy,high_freq_updatedBy,75,100.0,1
0,30086491,Development,5,medium_freq_createdBy,high_freq_updatedBy,75,500.0,1
1,30086489,Design,10,medium_freq_createdBy,medium_freq_updatedBy,75,5750.0,1
0,30086485,Development,2,medium_freq_createdBy,high_freq_updatedBy,74,5000.0,1
0,30086484,Development,2,medium_freq_createdBy,high_freq_updatedBy,74,15000.0,1
0,30086483,Development,2,medium_freq_createdBy,high_freq_updatedBy,74,21000.0,1
0,30086482,Development,134,medium_freq_createdBy,high_freq_updatedBy,74,3000.0,1
0,30086481,Development,42,medium_freq_createdBy,high_freq_updatedBy,74,2500.0,1
0,30086480,Development,134,medium_freq_createdBy,high_freq_updatedBy,74,2500.0,1
1,30086477,Development,13,medium_freq_createdBy,medium_freq_updatedBy,74,2700.0,1
1,30086476,Development,4,medium_freq_createdBy,high_freq_updatedBy,74,2240.0,1
1,30086434,Development,9,medium_freq_createdBy,high_freq_updatedBy,74,1500.0,1
0,30086428,Development,0,high_freq_createdBy,medium_freq_updatedBy,74,150.0,1
0,30086390,Development,0,medium_freq_createdBy,high_freq_updatedBy,74,800.0,1
0,30086382,Development,4,medium_freq_createdBy,high_freq_updatedBy,74,849.0,1
0,30086374,Design,0,medium_freq_createdBy,high_freq_updatedBy,73,150.0,1
0,30086362,Development,10,medium_freq_createdBy,high_freq_updatedBy,73,800.0,1
1,30086343,Quality Assurance,4,high_freq_createdBy,high_freq_updatedBy,73,621.0,1
0,30086314,Development,0,medium_freq_createdBy,medium_freq_updatedBy,73,99.0,1
1,30086294,Development,5,high_freq_createdBy,high_freq_updatedBy,73,900.0,1
0,30086261,Development,1,medium_freq_createdBy,high_freq_updatedBy,73,499.0,1
1,30086260,Design,18,medium_freq_createdBy,high_freq_updatedBy,72,2000.0,1
1,30086253,Development,10,medium_freq_createdBy,high_freq_updatedBy,72,2700.0,1
1,30086250,Data Science,21,medium_freq_createdBy,high_freq_updatedBy,72,3750.0,1
0,30086241,Development,10,high_freq_createdBy,high_freq_updatedBy,72,600.0,1
1,30086223,Development,7,medium_freq_createdBy,high_freq_updatedBy,72,1200.0,1
0,30086179,Development,7,medium_freq_createdBy,high_freq_updatedBy,72,50.0,1
1,30086169,Development,12,high_freq_createdBy,medium_freq_updatedBy,71,1650.0,1
0,30086142,Development,0,medium_freq_createdBy,high_freq_updatedBy,71,499.0,1
1,30086139,Data Science,20,medium_freq_createdBy,high_freq_updatedBy,71,11500.0,1
1,30086137,Quality Assurance,5,high_freq_createdBy,medium_freq_updatedBy,71,1390.0,1
1,30086115,Design,25,low_freq_createdBy,high_freq_updatedBy,71,2750.0,1
0,30086047,Development,0,medium_freq_createdBy,high_freq_updatedBy,71,100.0,1
0,30086043,Development,0,medium_freq_createdBy,high_freq_updatedBy,71,100.0,1
1,30086041,Development,7,medium_freq_createdBy,high_freq_updatedBy,71,1200.0,1
0,30086013,Development,10,medium_freq_createdBy,high_freq_updatedBy,70,600.0,1
0,30086011,Development,10,medium_freq_createdBy,high_freq_updatedBy,70,3000.0,1
0,30086005,Development,1,medium_freq_createdBy,high_freq_updatedBy,70,3750.0,1
0,30086004,Development,1,medium_freq_createdBy,high_freq_updatedBy,70,3750.0,1
1,30085985,Development,9,low_freq_createdBy,medium_freq_updatedBy,70,1800.0,1
0,30085913,Development,1,high_freq_createdBy,high_freq_updatedBy,70,150.0,1
0,30085893,Development,0,medium_freq_createdBy,high_freq_updatedBy,70,1999.0,1
1,30085863,Development,3,medium_freq_createdBy,high_freq_updatedBy,69,2400.0,1
1,30085853,Design,9,medium_freq_createdBy,high_freq_updatedBy,69,2000.0,1
1,30085830,Development,9,medium_freq_createdBy,high_freq_updatedBy,69,1800.0,1
0,30085812,Development,10,medium_freq_createdBy,high_freq_updatedBy,69,4999.0,1
1,30085808,Design,34,medium_freq_createdBy,high_freq_updatedBy,69,2000.0,1
0,30085803,Development,1,high_freq_createdBy,high_freq_updatedBy,68,100.0,1
1,30085799,Design,13,medium_freq_createdBy,medium_freq_updatedBy,68,50.0,1
0,30085794,Development,2,medium_freq_createdBy,high_freq_updatedBy,68,600.0,1
1,30085792,Development,5,medium_freq_createdBy,high_freq_updatedBy,68,1.0,1
0,30085791,Development,10,high_freq_createdBy,medium_freq_updatedBy,68,150.0,1
1,30085760,Quality Assurance,7,medium_freq_createdBy,medium_freq_updatedBy,68,1.0,1
1,30085758,Design,16,medium_freq_createdBy,high_freq_updatedBy,68,2000.0,1
1,30085757,Design,14,medium_freq_createdBy,high_freq_updatedBy,67,2750.0,1
0,30085756,Development,4,medium_freq_createdBy,high_freq_updatedBy,67,400.0,1
1,30085745,Design,11,medium_freq_createdBy,high_freq_updatedBy,67,2000.0,1
1,30085723,Development,6,medium_freq_createdBy,high_freq_updatedBy,67,2112.0,1
0,30085681,Development,10,low_freq_createdBy,high_freq_updatedBy,67,30.0,1
0,30085678,Development,6,medium_freq_createdBy,high_freq_updatedBy,67,100.0,1
0,30085666,Development,21,low_freq_createdBy,high_freq_updatedBy,67,80.0,1
0,30085656,Development,0,high_freq_createdBy,high_freq_updatedBy,67,75.0,1
1,30085646,Design,28,medium_freq_createdBy,high_freq_updatedBy,66,2000.0,1
0,30085643,Development,9,medium_freq_createdBy,high_freq_updatedBy,66,400.0,1
0,30085642,Development,1,medium_freq_createdBy,high_freq_updatedBy,66,400.0,1
0,30085638,Development,10,medium_freq_createdBy,high_freq_updatedBy,66,400.0,1
1,30085637,Design,6,medium_freq_createdBy,high_freq_updatedBy,66,250.0,1
0,30085632,Development,1,medium_freq_createdBy,high_freq_updatedBy,66,4000.0,1
0,30085544,Development,1,medium_freq_createdBy,high_freq_updatedBy,65,3000.0,1
0,30085521,Development,2,medium_freq_createdBy,high_freq_updatedBy,65,870.0,1
0,30085520,Development,2,medium_freq_createdBy,high_freq_updatedBy,65,1150.0,1
0,30085519,Development,2,medium_freq_createdBy,high_freq_updatedBy,65,720.0,1
0,30085518,Development,10,medium_freq_createdBy,medium_freq_updatedBy,65,100.0,1
0,30085507,Development,0,medium_freq_createdBy,medium_freq_updatedBy,65,299.0,1
0,30085491,Development,9,high_freq_createdBy,high_freq_updatedBy,65,125.0,1
0,30085489,Development,3,medium_freq_createdBy,high_freq_updatedBy,65,200.0,1
0,30085488,Development,6,medium_freq_createdBy,high_freq_updatedBy,65,100.0,1
0,30085486,Development,2,medium_freq_createdBy,high_freq_updatedBy,65,200.0,1
0,30085399,Development,0,medium_freq_createdBy,high_freq_updatedBy,64,699.0,1
0,30085398,Development,0,medium_freq_createdBy,high_freq_updatedBy,64,499.0,1
1,30085397,Development,7,high_freq_createdBy,high_freq_updatedBy,64,1200.0,1
0,30085395,Development,9,medium_freq_createdBy,high_freq_updatedBy,64,40.0,1
